COUNTY,DATE,RETAIL/RECREATION,GROCERY/PHARMACY,PARKS,TRANSIT/STATIONS,WORKPLACES,RESIDENTIAL
San Mateo,2020-06-11,-41.0,-10.0,-7.0,-72.0,-57.0,26.0
San Mateo,2020-06-12,-43.0,-9.0,-14.0,-71.0,-55.0,25.0
San Mateo,2020-06-13,-43.0,-8.0,19.0,-70.0,-15.0,12.0
San Mateo,2020-06-14,-43.0,-12.0,22.0,-71.0,-15.0,10.0
San Mateo,2020-06-15,-38.0,-14.0,-13.0,-71.0,-57.0,24.0
San Mateo,2020-06-16,-37.0,-9.0,-4.0,-70.0,-57.0,25.0
San Mateo,2020-06-17,-38.0,-9.0,6.0,-68.0,-56.0,24.0
San Mateo,2020-06-18,-36.0,-7.0,15.0,-69.0,-57.0,24.0
San Mateo,2020-06-19,-37.0,-4.0,7.0,-69.0,-55.0,22.0
San Mateo,2020-06-20,-39.0,-4.0,19.0,-67.0,-14.0,10.0
San Mateo,2020-06-21,-38.0,-7.0,25.0,-71.0,-13.0,8.0
San Mateo,2020-06-22,-37.0,-15.0,0.0,-70.0,-58.0,23.0
San Mateo,2020-06-23,-35.0,-9.0,6.0,-69.0,-58.0,24.0
San Mateo,2020-06-24,-36.0,-10.0,0.0,-68.0,-56.0,23.0
San Mateo,2020-06-25,-36.0,-9.0,-1.0,-69.0,-57.0,24.0
San Mateo,2020-06-26,-38.0,-8.0,-1.0,-69.0,-54.0,23.0
San Mateo,2020-06-27,-39.0,-9.0,21.0,-66.0,-16.0,11.0
San Mateo,2020-06-28,-39.0,-13.0,17.0,-70.0,-13.0,9.0
San Mateo,2020-06-29,-32.0,-13.0,10.0,-68.0,-56.0,22.0
San Mateo,2020-06-30,-30.0,-9.0,12.0,-68.0,-56.0,23.0
San Mateo,2020-07-01,-31.0,-8.0,-1.0,-66.0,-56.0,22.0
San Mateo,2020-07-02,-27.0,-1.0,17.0,-67.0,-57.0,21.0
San Mateo,2020-07-03,-31.0,0.0,25.0,-71.0,-67.0,24.0
San Mateo,2020-07-04,-55.0,-19.0,-6.0,-71.0,-28.0,12.0
San Mateo,2020-07-05,-41.0,-20.0,-7.0,-71.0,-17.0,8.0
San Mateo,2020-07-06,-33.0,-12.0,-5.0,-67.0,-59.0,23.0
San Mateo,2020-07-07,-33.0,-6.0,1.0,-66.0,-57.0,23.0
San Mateo,2020-07-08,-34.0,-8.0,-1.0,-67.0,-56.0,23.0
San Mateo,2020-07-09,-32.0,-7.0,-1.0,-68.0,-56.0,23.0
San Mateo,2020-07-10,-35.0,-7.0,-1.0,-70.0,-54.0,23.0
San Mateo,2020-07-11,-36.0,-6.0,18.0,-65.0,-14.0,10.0
San Mateo,2020-07-12,-34.0,-8.0,33.0,-69.0,-14.0,9.0
San Mateo,2020-07-13,-34.0,-12.0,-12.0,-70.0,-57.0,23.0
San Mateo,2020-07-14,-32.0,-6.0,8.0,-69.0,-57.0,23.0
San Mateo,2020-07-15,-34.0,-10.0,-1.0,-68.0,-55.0,23.0
San Mateo,2020-07-16,-34.0,-8.0,1.0,-69.0,-57.0,24.0
San Mateo,2020-07-17,-35.0,-8.0,4.0,-70.0,-54.0,23.0
San Mateo,2020-07-18,-36.0,-7.0,29.0,-66.0,-15.0,10.0
San Mateo,2020-07-19,-35.0,-10.0,28.0,-71.0,-17.0,9.0
San Mateo,2020-07-20,-34.0,-14.0,-5.0,-70.0,-58.0,23.0
San Mateo,2020-07-21,-32.0,-10.0,5.0,-70.0,-58.0,23.0
San Mateo,2020-07-22,-34.0,-11.0,4.0,-69.0,-56.0,23.0
San Mateo,2020-07-23,-34.0,-9.0,5.0,-70.0,-56.0,23.0
San Mateo,2020-07-24,-36.0,-9.0,-2.0,-71.0,-54.0,23.0
San Mateo,2020-07-25,-35.0,-7.0,26.0,-67.0,-14.0,10.0
San Mateo,2020-07-26,-35.0,-10.0,32.0,-70.0,-17.0,8.0
San Mateo,2020-07-27,-34.0,-14.0,1.0,-70.0,-58.0,22.0
San Mateo,2020-07-28,-33.0,-9.0,9.0,-71.0,-57.0,23.0
San Mateo,2020-07-29,-33.0,-12.0,5.0,-69.0,-57.0,23.0
San Mateo,2020-07-30,-33.0,-11.0,4.0,-70.0,-57.0,23.0
San Mateo,2020-07-31,-34.0,-8.0,7.0,-69.0,-54.0,22.0
San Mateo,2020-08-01,-37.0,-9.0,25.0,-65.0,-16.0,10.0
San Mateo,2020-08-02,-36.0,-10.0,31.0,-69.0,-19.0,8.0
San Mateo,2020-08-03,-35.0,-13.0,7.0,-70.0,-58.0,22.0
San Mateo,2020-08-04,-34.0,-10.0,5.0,-70.0,-58.0,23.0
San Mateo,2020-08-05,-36.0,-15.0,-16.0,-69.0,-57.0,23.0
San Mateo,2020-08-06,-35.0,-11.0,9.0,-69.0,-57.0,23.0
San Mateo,2020-08-07,-36.0,-10.0,13.0,-69.0,-55.0,22.0
San Mateo,2020-08-08,-37.0,-10.0,33.0,-66.0,-17.0,10.0
San Mateo,2020-08-09,-35.0,-11.0,39.0,-69.0,-18.0,8.0
San Mateo,2020-08-10,-34.0,-15.0,7.0,-69.0,-58.0,22.0
San Mateo,2020-08-11,-32.0,-13.0,21.0,-70.0,-58.0,23.0
San Mateo,2020-08-12,-33.0,-15.0,7.0,-68.0,-57.0,23.0
San Mateo,2020-08-13,-33.0,-12.0,17.0,-69.0,-58.0,23.0
San Mateo,2020-08-14,-32.0,-6.0,31.0,-69.0,-55.0,21.0
San Mateo,2020-08-15,-34.0,-7.0,46.0,-66.0,-19.0,9.0
San Mateo,2020-08-16,-35.0,-13.0,17.0,-69.0,-22.0,9.0
San Mateo,2020-08-17,-34.0,-15.0,0.0,-69.0,-58.0,22.0
San Mateo,2020-08-18,-32.0,-12.0,16.0,-70.0,-58.0,23.0
San Mateo,2020-08-19,-35.0,-15.0,-13.0,-69.0,-58.0,24.0
San Mateo,2020-08-20,-34.0,-13.0,-3.0,-69.0,-57.0,24.0
San Mateo,2020-08-21,-36.0,-14.0,-11.0,-69.0,-55.0,23.0
San Mateo,2020-08-22,-36.0,-11.0,-13.0,-67.0,-17.0,11.0
San Mateo,2020-08-23,-39.0,-17.0,-36.0,-70.0,-20.0,11.0
San Mateo,2020-08-24,-36.0,-18.0,-25.0,-70.0,-58.0,23.0
San Mateo,2020-08-25,-35.0,-15.0,-16.0,-71.0,-58.0,24.0
San Mateo,2020-08-26,-37.0,-16.0,-17.0,-69.0,-56.0,24.0
San Mateo,2020-08-27,-35.0,-15.0,-11.0,-69.0,-56.0,23.0
San Mateo,2020-08-28,-37.0,-15.0,-27.0,-70.0,-54.0,23.0
San Mateo,2020-08-29,-37.0,-13.0,-23.0,-68.0,-17.0,11.0
San Mateo,2020-08-30,-36.0,-14.0,-16.0,-70.0,-19.0,9.0
San Mateo,2020-08-31,-35.0,-19.0,-17.0,-69.0,-57.0,23.0
San Mateo,2020-09-01,-34.0,-14.0,-10.0,-70.0,-57.0,23.0
San Mateo,2020-09-02,-34.0,-14.0,-11.0,-68.0,-56.0,23.0
San Mateo,2020-09-03,-32.0,-11.0,-5.0,-66.0,-56.0,22.0
San Mateo,2020-09-04,-32.0,-10.0,3.0,-66.0,-55.0,20.0
San Mateo,2020-09-05,-35.0,-9.0,9.0,-66.0,-17.0,8.0
San Mateo,2020-09-06,-30.0,-7.0,28.0,-70.0,-20.0,7.0
San Mateo,2020-09-07,-27.0,-7.0,71.0,-70.0,-78.0,24.0
San Mateo,2020-09-08,-35.0,-15.0,-13.0,-67.0,-58.0,22.0
San Mateo,2020-09-09,-41.0,-20.0,-36.0,-68.0,-57.0,24.0
San Mateo,2020-09-10,-37.0,-15.0,-38.0,-68.0,-57.0,24.0
San Mateo,2020-09-11,-38.0,-17.0,-44.0,-69.0,-54.0,24.0
San Mateo,2020-09-12,-36.0,-12.0,-41.0,-67.0,-15.0,12.0
San Mateo,2020-09-13,-38.0,-16.0,-40.0,-69.0,-19.0,11.0
San Mateo,2020-09-14,-35.0,-19.0,-28.0,-70.0,-56.0,23.0
San Mateo,2020-09-15,-33.0,-14.0,-1.0,-69.0,-55.0,23.0
San Mateo,2020-09-16,-33.0,-14.0,4.0,-68.0,-55.0,22.0
San Mateo,2020-09-17,-33.0,-14.0,0.0,-67.0,-55.0,23.0
San Mateo,2020-09-18,-33.0,-13.0,4.0,-67.0,-52.0,21.0
San Mateo,2020-09-19,-30.0,-8.0,30.0,-64.0,-12.0,8.0
San Mateo,2020-09-20,-32.0,-12.0,18.0,-67.0,-15.0,8.0
San Mateo,2020-09-21,-33.0,-17.0,-1.0,-68.0,-56.0,22.0
San Mateo,2020-09-22,-32.0,-15.0,5.0,-70.0,-55.0,22.0
San Mateo,2020-09-23,-33.0,-14.0,0.0,-68.0,-55.0,22.0
San Mateo,2020-09-24,-32.0,-14.0,-5.0,-68.0,-54.0,23.0
San Mateo,2020-09-25,-32.0,-13.0,-2.0,-68.0,-52.0,21.0
San Mateo,2020-09-26,-30.0,-7.0,27.0,-65.0,-10.0,8.0
San Mateo,2020-09-27,-30.0,-10.0,23.0,-68.0,-14.0,7.0
San Mateo,2020-09-28,-31.0,-16.0,1.0,-68.0,-56.0,22.0
San Mateo,2020-09-29,-32.0,-13.0,-3.0,-69.0,-54.0,22.0
San Mateo,2020-09-30,-31.0,-11.0,-11.0,-67.0,-55.0,22.0
San Mateo,2020-10-01,-31.0,-10.0,-23.0,-67.0,-54.0,23.0
San Mateo,2020-10-02,-33.0,-13.0,-22.0,-67.0,-52.0,22.0
San Mateo,2020-10-03,-30.0,-6.0,9.0,-65.0,-11.0,9.0
San Mateo,2020-10-04,-30.0,-10.0,14.0,-66.0,-15.0,8.0
San Mateo,2020-10-05,-32.0,-16.0,-9.0,-68.0,-56.0,21.0
San Mateo,2020-10-06,-32.0,-13.0,-3.0,-70.0,-55.0,22.0
San Mateo,2020-10-07,-34.0,-16.0,-14.0,-68.0,-54.0,22.0
San Mateo,2020-10-08,-33.0,-13.0,-12.0,-67.0,-54.0,23.0
San Mateo,2020-10-09,-33.0,-14.0,-4.0,-66.0,-52.0,21.0
San Mateo,2020-10-10,-32.0,-10.0,11.0,-63.0,-10.0,9.0
San Mateo,2020-10-11,-31.0,-11.0,18.0,-65.0,-14.0,7.0
San Mateo,2020-10-12,-29.0,-14.0,22.0,-67.0,-58.0,21.0
San Mateo,2020-10-13,-32.0,-13.0,15.0,-69.0,-55.0,22.0
San Mateo,2020-10-14,-31.0,-12.0,7.0,-68.0,-54.0,21.0
San Mateo,2020-10-15,-30.0,-11.0,5.0,-65.0,-54.0,22.0
San Mateo,2020-10-16,-31.0,-12.0,7.0,-65.0,-52.0,20.0
San Mateo,2020-10-17,-29.0,-8.0,30.0,-62.0,-12.0,8.0
San Mateo,2020-10-18,-29.0,-8.0,20.0,-64.0,-14.0,7.0
San Mateo,2020-10-19,-33.0,-16.0,-3.0,-66.0,-55.0,21.0
San Mateo,2020-10-20,-31.0,-14.0,9.0,-69.0,-54.0,22.0
San Mateo,2020-10-21,-31.0,-12.0,7.0,-67.0,-53.0,21.0
San Mateo,2020-10-22,-32.0,-13.0,-2.0,-66.0,-54.0,22.0
San Mateo,2020-10-23,-31.0,-12.0,-2.0,-65.0,-51.0,21.0
San Mateo,2020-10-24,-30.0,-10.0,13.0,-63.0,-11.0,8.0
San Mateo,2020-10-25,-31.0,-11.0,8.0,-64.0,-15.0,7.0
San Mateo,2020-10-26,-32.0,-16.0,-1.0,-66.0,-55.0,21.0
San Mateo,2020-10-27,-30.0,-12.0,12.0,-68.0,-54.0,22.0
San Mateo,2020-10-28,-30.0,-12.0,4.0,-67.0,-54.0,21.0
San Mateo,2020-10-29,-29.0,-10.0,-2.0,-66.0,-53.0,21.0
San Mateo,2020-10-30,-30.0,-10.0,-7.0,-66.0,-51.0,20.0
San Mateo,2020-10-31,-31.0,-5.0,12.0,-63.0,-10.0,8.0
San Mateo,2020-11-01,-31.0,-12.0,6.0,-64.0,-14.0,7.0
San Mateo,2020-11-02,-32.0,-15.0,1.0,-67.0,-55.0,21.0
San Mateo,2020-11-03,-29.0,-12.0,10.0,-71.0,-54.0,22.0
San Mateo,2020-11-04,-34.0,-18.0,-3.0,-69.0,-54.0,22.0
San Mateo,2020-11-05,-33.0,-15.0,-6.0,-68.0,-53.0,23.0
San Mateo,2020-11-06,-32.0,-16.0,-22.0,-67.0,-51.0,22.0
San Mateo,2020-11-07,-30.0,-13.0,3.0,-65.0,-11.0,9.0
San Mateo,2020-11-08,-33.0,-15.0,-28.0,-67.0,-17.0,9.0
San Mateo,2020-11-09,-31.0,-19.0,-11.0,-68.0,-55.0,22.0
San Mateo,2020-11-10,-29.0,-16.0,-2.0,-70.0,-54.0,22.0
San Mateo,2020-11-11,-25.0,-12.0,5.0,-69.0,-59.0,23.0
San Mateo,2020-11-12,-31.0,-15.0,-11.0,-68.0,-54.0,22.0
San Mateo,2020-11-13,-34.0,-18.0,-37.0,-68.0,-53.0,23.0
San Mateo,2020-11-14,-30.0,-11.0,-4.0,-64.0,-11.0,10.0
San Mateo,2020-11-15,-30.0,-14.0,8.0,-65.0,-16.0,8.0
San Mateo,2020-11-16,-31.0,-18.0,-3.0,-68.0,-55.0,21.0
San Mateo,2020-11-17,-36.0,-21.0,-43.0,-72.0,-55.0,24.0
San Mateo,2020-11-18,-32.0,-14.0,-30.0,-69.0,-54.0,23.0
San Mateo,2020-11-19,-31.0,-14.0,-18.0,-68.0,-54.0,23.0
San Mateo,2020-11-20,-31.0,-14.0,-18.0,-65.0,-52.0,22.0
San Mateo,2020-11-21,-31.0,-12.0,-6.0,-61.0,-9.0,10.0
San Mateo,2020-11-22,-31.0,-14.0,-14.0,-66.0,-16.0,9.0
San Mateo,2020-11-23,-26.0,-12.0,-8.0,-68.0,-56.0,21.0
San Mateo,2020-11-24,-22.0,-2.0,3.0,-66.0,-55.0,21.0
San Mateo,2020-11-25,-18.0,12.0,-3.0,-64.0,-57.0,19.0
San Mateo,2020-11-26,-65.0,-23.0,4.0,-78.0,-83.0,30.0
San Mateo,2020-11-27,-37.0,-29.0,21.0,-74.0,-71.0,26.0
San Mateo,2020-11-28,-38.0,-24.0,-5.0,-65.0,-17.0,11.0
San Mateo,2020-11-29,-37.0,-21.0,-13.0,-65.0,-17.0,9.0
San Mateo,2020-11-30,-32.0,-19.0,-17.0,-67.0,-56.0,22.0
San Mateo,2020-12-01,-33.0,-17.0,-10.0,-69.0,-56.0,23.0
San Mateo,2020-12-02,-34.0,-16.0,-14.0,-69.0,-55.0,23.0
San Mateo,2020-12-03,-33.0,-13.0,-17.0,-70.0,-55.0,24.0
San Mateo,2020-12-04,-34.0,-16.0,-18.0,-71.0,-52.0,24.0
San Mateo,2020-12-05,-33.0,-11.0,-8.0,-68.0,-12.0,12.0
San Mateo,2020-12-06,-34.0,-14.0,-11.0,-69.0,-17.0,10.0
San Mateo,2020-12-07,-34.0,-19.0,-7.0,-73.0,-56.0,23.0
San Mateo,2020-12-08,-33.0,-16.0,3.0,-74.0,-55.0,24.0
San Mateo,2020-12-09,-34.0,-17.0,-10.0,-72.0,-56.0,24.0
San Mateo,2020-12-10,-34.0,-16.0,-14.0,-72.0,-56.0,24.0
San Mateo,2020-12-11,-36.0,-18.0,-30.0,-72.0,-54.0,25.0
San Mateo,2020-12-12,-35.0,-13.0,-16.0,-68.0,-17.0,13.0
San Mateo,2020-12-13,-42.0,-21.0,-57.0,-72.0,-24.0,13.0
San Mateo,2020-12-14,-32.0,-18.0,-10.0,-73.0,-57.0,23.0
San Mateo,2020-12-15,-31.0,-15.0,-8.0,-72.0,-56.0,23.0
San Mateo,2020-12-16,-31.0,-14.0,-13.0,-71.0,-56.0,24.0
San Mateo,2020-12-17,-29.0,-12.0,-21.0,-68.0,-56.0,24.0
San Mateo,2020-12-18,-36.0,-14.0,-9.0,-67.0,-54.0,24.0
San Mateo,2020-12-19,-38.0,-12.0,-3.0,-61.0,-16.0,12.0
San Mateo,2020-12-20,-37.0,-13.0,1.0,-68.0,-20.0,11.0
San Mateo,2020-12-21,-26.0,-10.0,20.0,-70.0,-59.0,22.0
San Mateo,2020-12-22,-23.0,-2.0,17.0,-69.0,-59.0,22.0
San Mateo,2020-12-23,-19.0,11.0,13.0,-67.0,-59.0,21.0
San Mateo,2020-12-24,-31.0,15.0,19.0,-73.0,-70.0,25.0
San Mateo,2020-12-25,-81.0,-57.0,-37.0,-82.0,-87.0,37.0
San Mateo,2020-12-26,-48.0,-28.0,-7.0,-70.0,-27.0,15.0
San Mateo,2020-12-27,-45.0,-26.0,-5.0,-69.0,-21.0,12.0
San Mateo,2020-12-28,-32.0,-18.0,11.0,-71.0,-64.0,24.0
San Mateo,2020-12-29,-29.0,-12.0,43.0,-71.0,-63.0,24.0
San Mateo,2020-12-30,-28.0,-3.0,15.0,-69.0,-62.0,24.0
San Mateo,2020-12-31,-29.0,9.0,23.0,-74.0,-68.0,25.0
San Mateo,2021-01-01,-59.0,-42.0,36.0,-80.0,-82.0,34.0
San Mateo,2021-01-02,-48.0,-27.0,-39.0,-66.0,-29.0,16.0
San Mateo,2021-01-03,-45.0,-24.0,-20.0,-65.0,-26.0,13.0
Santa Clara,2020-02-15,-3.0,-3.0,18.0,0.0,-1.0,-1.0
Santa Clara,2020-02-16,-1.0,-4.0,22.0,-7.0,-1.0,-2.0
Santa Clara,2020-02-17,14.0,4.0,66.0,-21.0,-58.0,12.0
Santa Clara,2020-02-18,-1.0,-3.0,19.0,4.0,-8.0,1.0
Santa Clara,2020-02-19,-2.0,-3.0,12.0,0.0,-7.0,1.0
Santa Clara,2020-02-20,0.0,-2.0,18.0,-1.0,-8.0,1.0
Santa Clara,2020-02-21,-3.0,-5.0,2.0,-7.0,-7.0,2.0
Santa Clara,2020-02-22,-3.0,-1.0,26.0,-7.0,3.0,-1.0
Santa Clara,2020-02-23,1.0,1.0,27.0,-4.0,4.0,-1.0
Santa Clara,2020-02-24,0.0,1.0,13.0,-1.0,4.0,0.0
Santa Clara,2020-02-25,2.0,2.0,24.0,0.0,4.0,0.0
Santa Clara,2020-02-26,2.0,3.0,15.0,2.0,3.0,-1.0
Santa Clara,2020-02-27,4.0,5.0,24.0,2.0,2.0,-1.0
Santa Clara,2020-02-28,2.0,6.0,10.0,-4.0,4.0,0.0
Santa Clara,2020-02-29,1.0,9.0,22.0,-4.0,4.0,0.0
Santa Clara,2020-03-01,1.0,6.0,17.0,-8.0,4.0,0.0
Santa Clara,2020-03-02,2.0,9.0,16.0,-6.0,3.0,0.0
Santa Clara,2020-03-03,6.0,7.0,54.0,-5.0,2.0,0.0
Santa Clara,2020-03-04,-1.0,5.0,35.0,-7.0,2.0,1.0
Santa Clara,2020-03-05,0.0,5.0,38.0,-9.0,0.0,1.0
Santa Clara,2020-03-06,-4.0,5.0,18.0,-17.0,-5.0,4.0
Santa Clara,2020-03-07,-10.0,0.0,-17.0,-18.0,0.0,4.0
Santa Clara,2020-03-08,-8.0,-2.0,20.0,-19.0,0.0,2.0
Santa Clara,2020-03-09,-3.0,3.0,29.0,-24.0,-12.0,6.0
Santa Clara,2020-03-10,-3.0,6.0,30.0,-28.0,-16.0,7.0
Santa Clara,2020-03-11,-4.0,10.0,37.0,-32.0,-22.0,9.0
Santa Clara,2020-03-12,-4.0,16.0,42.0,-37.0,-27.0,11.0
Santa Clara,2020-03-13,-9.0,28.0,14.0,-41.0,-30.0,13.0
Santa Clara,2020-03-14,-27.0,11.0,-34.0,-36.0,-10.0,9.0
Santa Clara,2020-03-15,-31.0,1.0,-36.0,-42.0,-15.0,9.0
Santa Clara,2020-03-16,-8.0,49.0,-9.0,-51.0,-49.0,19.0
Santa Clara,2020-03-17,-47.0,-5.0,-14.0,-63.0,-69.0,30.0
Santa Clara,2020-03-18,-49.0,-12.0,-20.0,-66.0,-70.0,31.0
Santa Clara,2020-03-19,-48.0,-10.0,19.0,-67.0,-70.0,31.0
Santa Clara,2020-03-20,-52.0,-12.0,4.0,-69.0,-69.0,33.0
Santa Clara,2020-03-21,-61.0,-25.0,-15.0,-62.0,-45.0,19.0
Santa Clara,2020-03-22,-62.0,-33.0,-18.0,-67.0,-46.0,17.0
Santa Clara,2020-03-23,-52.0,-23.0,-14.0,-73.0,-72.0,32.0
Santa Clara,2020-03-24,-53.0,-23.0,-22.0,-74.0,-73.0,34.0
Santa Clara,2020-03-25,-54.0,-23.0,-22.0,-73.0,-73.0,34.0
Santa Clara,2020-03-26,-53.0,-21.0,2.0,-74.0,-73.0,34.0
Santa Clara,2020-03-27,-56.0,-22.0,-14.0,-74.0,-71.0,35.0
Santa Clara,2020-03-28,-63.0,-31.0,-51.0,-70.0,-48.0,21.0
Santa Clara,2020-03-29,-62.0,-33.0,-22.0,-71.0,-48.0,17.0
Santa Clara,2020-03-30,-51.0,-25.0,4.0,-74.0,-73.0,32.0
Santa Clara,2020-03-31,-51.0,-23.0,8.0,-73.0,-74.0,33.0
Santa Clara,2020-04-01,-53.0,-22.0,-8.0,-74.0,-73.0,33.0
Santa Clara,2020-04-02,-54.0,-21.0,-3.0,-76.0,-74.0,34.0
Santa Clara,2020-04-03,-55.0,-22.0,-13.0,-76.0,-72.0,35.0
Santa Clara,2020-04-04,-63.0,-31.0,-46.0,-71.0,-50.0,21.0
Santa Clara,2020-04-05,-68.0,-45.0,-70.0,-78.0,-52.0,19.0
Santa Clara,2020-04-06,-57.0,-30.0,-46.0,-79.0,-75.0,35.0
Santa Clara,2020-04-07,-54.0,-24.0,1.0,-74.0,-74.0,33.0
Santa Clara,2020-04-08,-56.0,-26.0,-14.0,-74.0,-74.0,34.0
Santa Clara,2020-04-09,-57.0,-24.0,-14.0,-75.0,-74.0,34.0
Santa Clara,2020-04-10,-57.0,-24.0,-10.0,-74.0,-73.0,35.0
Santa Clara,2020-04-11,-61.0,-26.0,-17.0,-63.0,-48.0,20.0
Santa Clara,2020-04-12,-71.0,-43.0,-23.0,-66.0,-50.0,17.0
Santa Clara,2020-04-13,-55.0,-30.0,-3.0,-72.0,-73.0,33.0
Santa Clara,2020-04-14,-55.0,-28.0,5.0,-71.0,-72.0,33.0
Santa Clara,2020-04-15,-60.0,-25.0,-3.0,-70.0,-72.0,33.0
Santa Clara,2020-04-16,-68.0,-24.0,-6.0,-73.0,-72.0,34.0
Santa Clara,2020-04-17,-69.0,-25.0,-13.0,-73.0,-70.0,34.0
Santa Clara,2020-04-18,-72.0,-27.0,-13.0,-61.0,-44.0,19.0
Santa Clara,2020-04-19,-72.0,-33.0,-6.0,-66.0,-44.0,16.0
Santa Clara,2020-04-20,-67.0,-27.0,-11.0,-73.0,-72.0,32.0
Santa Clara,2020-04-21,-66.0,-24.0,5.0,-72.0,-72.0,33.0
Santa Clara,2020-04-22,-67.0,-24.0,2.0,-72.0,-71.0,33.0
Santa Clara,2020-04-23,-67.0,-23.0,6.0,-73.0,-72.0,33.0
Santa Clara,2020-04-24,-67.0,-23.0,-3.0,-72.0,-70.0,34.0
Santa Clara,2020-04-25,-70.0,-25.0,-7.0,-60.0,-42.0,18.0
Santa Clara,2020-04-26,-70.0,-30.0,0.0,-64.0,-43.0,15.0
Santa Clara,2020-04-27,-64.0,-24.0,6.0,-71.0,-70.0,32.0
Santa Clara,2020-04-28,-65.0,-23.0,7.0,-71.0,-71.0,24.0
Santa Clara,2020-04-29,-64.0,-23.0,-4.0,-71.0,-71.0,32.0
Santa Clara,2020-04-30,-62.0,-20.0,6.0,-71.0,-71.0,32.0
Santa Clara,2020-05-01,-62.0,-18.0,0.0,-70.0,-68.0,32.0
Santa Clara,2020-05-02,-65.0,-21.0,-1.0,-56.0,-40.0,17.0
Santa Clara,2020-05-03,-64.0,-26.0,10.0,-59.0,-39.0,14.0
Santa Clara,2020-05-04,-59.0,-19.0,8.0,-69.0,-68.0,30.0
Santa Clara,2020-05-05,-58.0,-14.0,16.0,-66.0,-68.0,30.0
Santa Clara,2020-05-06,-60.0,-18.0,8.0,-68.0,-68.0,30.0
Santa Clara,2020-05-07,-60.0,-16.0,13.0,-69.0,-68.0,31.0
Santa Clara,2020-05-08,-60.0,-14.0,-2.0,-67.0,-66.0,31.0
Santa Clara,2020-05-09,-62.0,-11.0,1.0,-54.0,-35.0,15.0
Santa Clara,2020-05-10,-61.0,-15.0,8.0,-57.0,-33.0,12.0
Santa Clara,2020-05-11,-60.0,-23.0,1.0,-69.0,-67.0,30.0
Santa Clara,2020-05-12,-59.0,-18.0,5.0,-68.0,-67.0,30.0
Santa Clara,2020-05-13,-59.0,-18.0,2.0,-67.0,-66.0,30.0
Santa Clara,2020-05-14,-59.0,-17.0,14.0,-68.0,-67.0,30.0
Santa Clara,2020-05-15,-59.0,-16.0,7.0,-67.0,-65.0,30.0
Santa Clara,2020-05-16,-61.0,-19.0,14.0,-55.0,-33.0,15.0
Santa Clara,2020-05-17,-62.0,-27.0,-14.0,-63.0,-33.0,14.0
Santa Clara,2020-05-18,-57.0,-20.0,6.0,-69.0,-66.0,29.0
Santa Clara,2020-05-19,-56.0,-16.0,18.0,-68.0,-66.0,29.0
Santa Clara,2020-05-20,-56.0,-15.0,19.0,-66.0,-65.0,29.0
Santa Clara,2020-05-21,-55.0,-12.0,28.0,-66.0,-66.0,29.0
Santa Clara,2020-05-22,-54.0,-9.0,27.0,-64.0,-63.0,28.0
Santa Clara,2020-05-23,-59.0,-16.0,16.0,-54.0,-27.0,13.0
Santa Clara,2020-05-24,-58.0,-21.0,25.0,-57.0,-28.0,10.0
Santa Clara,2020-05-25,-56.0,-12.0,50.0,-71.0,-83.0,30.0
Santa Clara,2020-05-26,-53.0,-14.0,9.0,-67.0,-64.0,28.0
Santa Clara,2020-05-27,-55.0,-15.0,6.0,-66.0,-63.0,28.0
Santa Clara,2020-05-28,-55.0,-13.0,20.0,-66.0,-63.0,28.0
Santa Clara,2020-05-29,-56.0,-15.0,7.0,-64.0,-61.0,29.0
Santa Clara,2020-05-30,-60.0,-18.0,-1.0,-53.0,-19.0,15.0
Santa Clara,2020-05-31,-60.0,-24.0,16.0,-57.0,-20.0,12.0
Santa Clara,2020-06-01,-55.0,-15.0,15.0,-65.0,-62.0,27.0
Santa Clara,2020-06-02,-55.0,-13.0,15.0,-64.0,-62.0,28.0
Santa Clara,2020-06-03,-54.0,-11.0,4.0,-65.0,-62.0,28.0
Santa Clara,2020-06-04,-52.0,-7.0,20.0,-64.0,-62.0,27.0
Santa Clara,2020-06-05,-51.0,-9.0,18.0,-62.0,-59.0,27.0
Santa Clara,2020-06-06,-54.0,-13.0,20.0,-48.0,-17.0,12.0
Santa Clara,2020-06-07,-52.0,-19.0,27.0,-54.0,-18.0,10.0
Santa Clara,2020-06-08,-49.0,-12.0,28.0,-63.0,-61.0,26.0
Santa Clara,2020-06-09,-48.0,-9.0,32.0,-63.0,-61.0,26.0
Santa Clara,2020-06-10,-48.0,-12.0,24.0,-63.0,-61.0,26.0
Santa Clara,2020-06-11,-48.0,-10.0,29.0,-63.0,-61.0,26.0
Santa Clara,2020-06-12,-49.0,-11.0,22.0,-61.0,-59.0,25.0
Santa Clara,2020-06-13,-50.0,-14.0,27.0,-46.0,-13.0,10.0
Santa Clara,2020-06-14,-49.0,-19.0,33.0,-51.0,-14.0,9.0
Santa Clara,2020-06-15,-46.0,-14.0,31.0,-61.0,-61.0,25.0
Santa Clara,2020-06-16,-46.0,-11.0,44.0,-60.0,-60.0,25.0
Santa Clara,2020-06-17,-46.0,-12.0,30.0,-59.0,-60.0,25.0
Santa Clara,2020-06-18,-45.0,-8.0,27.0,-61.0,-61.0,25.0
Santa Clara,2020-06-19,-45.0,-6.0,23.0,-60.0,-58.0,23.0
Santa Clara,2020-06-20,-48.0,-9.0,18.0,-45.0,-12.0,9.0
